a	b	c	d	e	f	g	h	i	j
16	10	2	1	71	7	1	579	2	0
16	11	2	1	34	3	4	603	2	0
16	12	2	1	84	8	4	579	2	0
16	13	2	1	48	4	8	491	2	1
16	14	2	1	33	3	3	860	2	0
16	15	2	1	17	1	7	660	1	0
16	16	2	1	82	8	2	860	2	0
16	17	2	1	14	1	4	5468	2	0
16	18	2	1	79	7	9	635	1	0
16	19	2	1	29	2	9	2299	1	0
16	20	2	1	92	9	2	667	2	0
16	21	2	1	38	3	8	1227	1	0
16	22	2	1	61	6	1	588	2	0
16	23	2	1	69	6	9	628	1	0
16	24	2	1	32	3	2	636	2	0
16	25	2	1	31	3	1	620	2	0
16	26	2	1	24	2	4	677	2	0
16	27	2	1	74	7	4	468	2	0
16	28	2	1	36	3	6	627	1	0
16	29	2	1	62	6	2	675	2	0
16	30	2	1	98	9	8	499	1	0
16	31	2	1	18	1	8	603	2	1
16	32	2	1	88	8	8	523	1	0
16	33	2	1	89	8	9	819	1	0
16	34	2	1	26	2	6	603	2	1
16	35	2	1	47	4	7	668	1	0
16	36	2	1	66	6	6	508	1	0
16	37	2	1	22	2	2	620	2	0
16	38	2	1	39	3	9	644	1	0
16	39	2	1	13	1	3	1820	2	0
16	40	2	1	99	9	9	3748	1	0
16	41	2	1	41	4	1	1195	2	0
16	42	2	1	27	2	7	1595	1	0
16	43	2	1	16	1	6	1843	1	0
16	44	2	1	43	4	3	1436	2	0
16	45	2	1	42	4	2	1236	2	0
16	46	2	1	64	6	4	500	1	1
16	47	2	1	93	9	3	1628	2	0
16	48	2	1	28	2	8	1619	1	0
16	49	2	1	78	7	8	3356	1	0
16	50	2	1	81	8	1	1515	2	0
16	51	2	1	83	8	3	956	1	1
16	52	2	1	97	9	7	1588	1	0
16	53	2	1	21	2	1	500	1	1
16	54	2	1	46	4	6	1156	1	0
16	55	2	1	91	9	1	1187	2	0
16	56	2	1	72	7	2	883	2	0
16	57	2	1	96	9	6	931	1	0
16	58	2	1	19	1	9	596	2	1
16	59	2	1	77	7	7	699	1	0
16	60	2	1	67	6	7	675	1	0
16	61	2	1	76	7	6	796	1	0
16	62	2	1	63	6	3	612	2	0
16	63	2	1	37	3	7	740	1	0
16	1	1	4	23	2	3	660	2	0
16	2	1	4	22	2	2	532	2	0
16	3	1	4	31	3	1	716	2	0
16	4	1	4	41	4	1	636	2	0
16	5	1	4	66	6	6	460	1	0
16	6	1	4	69	6	9	491	1	0
16	7	1	4	87	8	7	451	1	0
16	8	1	4	34	3	4	395	1	1
16	9	1	4	13	1	3	523	2	0
16	10	1	4	97	9	7	587	1	0
16	11	1	4	12	1	2	683	2	0
16	12	1	4	14	1	4	651	2	0
16	13	1	4	33	3	3	532	1	1
16	14	1	4	88	8	8	613	1	0
16	15	1	4	42	4	2	604	2	0
16	16	1	4	67	6	7	620	1	0
16	17	1	4	96	9	6	900	1	0
16	18	1	4	99	9	9	500	1	0
16	19	1	4	77	7	7	412	1	0
16	20	1	4	44	4	4	635	2	0
16	21	1	4	24	2	4	531	2	0
16	22	1	4	43	4	3	499	2	0
16	23	1	4	79	7	9	763	1	0
16	24	1	4	86	8	6	459	1	0
16	25	1	4	68	6	8	563	1	0
16	26	1	4	89	8	9	587	1	0
16	27	1	4	21	2	1	603	2	0
16	28	1	4	98	9	8	972	1	0
16	29	1	4	11	1	1	629	2	0
16	30	1	4	78	7	8	580	1	0
16	31	1	4	76	7	6	780	1	0
16	1	1	5	93	9	3	619	1	0
16	2	1	5	29	2	9	867	2	0
16	3	1	5	37	3	7	1019	2	0
16	4	1	5	82	8	2	668	1	0
16	5	1	5	71	7	1	852	2	1
16	6	1	5	17	1	7	1028	2	0
16	7	1	5	72	7	2	556	1	0
16	8	1	5	39	3	9	1005	2	0
16	9	1	5	48	4	8	828	2	0
16	10	1	5	91	9	1	595	1	0
16	11	1	5	61	6	1	627	1	0
16	12	1	5	63	6	3	795	1	0
16	13	1	5	92	9	2	651	1	0
16	14	1	5	74	7	4	771	1	0
16	15	1	5	62	6	2	555	1	0
16	16	1	5	49	4	9	1027	2	0
16	17	1	5	73	7	3	556	1	0
16	18	1	5	16	1	6	676	2	0
16	19	1	5	47	4	7	556	1	1
16	20	1	5	81	8	1	524	1	0
16	21	1	5	19	1	9	1196	2	0
16	22	1	5	84	8	4	485	1	0
16	23	1	5	83	8	3	468	1	0
16	24	1	5	36	3	6	643	2	0
16	25	1	5	38	3	8	547	2	0
16	26	1	5	18	1	8	435	2	0
16	27	1	5	26	2	6	643	2	0
16	28	1	5	94	9	4	795	1	0
16	29	1	5	28	2	8	683	2	0
16	30	1	5	64	6	4	555	1	0
16	31	1	5	46	4	6	588	1	1
16	1	1	1	69	6	9	804	2	1
16	2	1	1	91	9	1	1595	1	0
16	3	1	1	92	9	2	475	1	0
16	4	1	1	42	4	2	491	2	0
16	5	1	1	39	3	9	595	2	0
16	6	1	1	87	8	7	483	1	0
16	7	1	1	11	1	1	652	2	0
16	8	1	1	74	7	4	612	1	0
16	9	1	1	24	2	4	660	2	0
16	10	1	1	44	4	4	596	2	0
16	11	1	1	17	1	7	620	2	0
16	12	1	1	47	4	7	540	1	1
16	13	1	1	82	8	2	740	1	0
16	14	1	1	28	2	8	619	2	0
16	15	1	1	64	6	4	692	1	0
16	16	1	1	73	7	3	763	1	0
16	17	1	1	98	9	8	691	2	1
16	18	1	1	71	7	1	467	1	0
16	19	1	1	77	7	7	483	1	0
16	20	1	1	36	3	6	707	2	0
16	21	1	1	22	2	2	532	2	0
16	22	1	1	99	9	9	628	1	0
16	23	1	1	67	6	7	572	1	0
16	24	1	1	27	2	7	2932	1	1
16	25	1	1	62	6	2	1475	1	0
16	26	1	1	97	9	7	891	1	0
16	27	1	1	94	9	4	531	1	0
16	28	1	1	63	6	3	732	2	1
16	29	1	1	72	7	2	603	1	0
16	30	1	1	84	8	4	1059	1	0
16	31	1	1	76	7	6	772	1	0
16	32	1	1	43	4	3	892	2	0
16	33	1	1	86	8	6	620	1	0
16	34	1	1	13	1	3	1060	2	0
16	35	1	1	23	2	3	588	2	0
16	36	1	1	93	9	3	628	1	0
16	37	1	1	81	8	1	931	1	0
16	38	1	1	68	6	8	907	1	0
16	39	1	1	21	2	1	1011	2	0
16	40	1	1	41	4	1	707	2	0
16	41	1	1	48	4	8	1020	1	1
16	42	1	1	83	8	3	699	1	0
16	43	1	1	29	2	9	684	2	0
16	44	1	1	16	1	6	556	2	0
16	45	1	1	33	3	3	564	2	0
16	46	1	1	61	6	1	628	1	0
16	47	1	1	19	1	9	668	2	0
16	48	1	1	31	3	1	500	2	0
16	49	1	1	14	1	4	516	2	0
16	50	1	1	32	3	2	595	2	0
16	51	1	1	37	3	7	491	2	0
16	52	1	1	18	1	8	411	2	0
16	53	1	1	49	4	9	435	2	0
16	54	1	1	88	8	8	555	1	0
16	55	1	1	26	2	6	947	2	0
16	56	1	1	89	8	9	683	1	0
16	57	1	1	78	7	8	637	2	1
16	58	1	1	66	6	6	660	1	0
16	59	1	1	12	1	2	2588	2	0
16	60	1	1	46	4	6	612	1	1
16	61	1	1	79	7	9	652	1	0
16	62	1	1	34	3	4	579	2	0
16	63	1	1	38	3	8	467	2	0
16	1	1	2	91	9	1	683	1	0
16	2	1	2	61	6	1	604	1	0
16	3	1	2	41	4	1	1221	2	0
16	4	1	2	13	1	3	572	2	0
16	5	1	2	42	4	2	764	1	1
16	6	1	2	11	1	1	508	2	0
16	7	1	2	34	3	4	579	2	0
16	8	1	2	23	2	3	515	2	0
16	9	1	2	31	3	1	587	2	0
16	10	1	2	14	1	4	635	2	0
16	11	1	2	82	8	2	1131	1	0
16	12	1	2	44	4	4	995	2	0
16	13	1	2	62	6	2	579	1	0
16	14	1	2	33	3	3	716	2	0
16	15	1	2	74	7	4	588	1	0
16	16	1	2	12	1	2	612	2	0
16	17	1	2	72	7	2	581	1	0
16	18	1	2	32	3	2	1004	2	0
16	19	1	2	24	2	4	596	2	0
16	20	1	2	63	6	3	596	1	0
16	21	1	2	64	6	4	843	1	0
16	22	1	2	71	7	1	819	1	0
16	23	1	2	43	4	3	627	2	0
16	24	1	2	94	9	4	715	1	0
16	25	1	2	81	8	1	579	1	0
16	26	1	2	84	8	4	499	1	0
16	27	1	2	22	2	2	956	2	0
16	28	1	2	83	8	3	580	1	0
16	29	1	2	93	9	3	748	1	0
16	30	1	2	92	9	2	476	1	0
16	31	1	2	73	7	3	548	2	1
16	1	1	3	88	8	8	643	1	0
16	2	1	3	49	4	9	1195	2	0
16	3	1	3	97	9	7	555	1	0
16	4	1	3	76	7	6	1044	1	0
16	5	1	3	18	1	8	620	2	0
16	6	1	3	99	9	9	580	1	0
16	7	1	3	29	2	9	964	2	0
16	8	1	3	77	7	7	596	2	1
16	9	1	3	26	2	6	1324	2	0
16	10	1	3	98	9	8	676	1	0
16	11	1	3	39	3	9	667	2	0
16	12	1	3	37	3	7	547	2	0
16	13	1	3	79	7	9	651	1	0
16	14	1	3	28	2	8	723	2	0
16	15	1	3	46	4	6	4627	2	0
16	16	1	3	47	4	7	540	2	0
16	17	1	3	68	6	8	492	1	0
16	18	1	3	89	8	9	452	1	0
16	19	1	3	87	8	7	548	1	0
16	20	1	3	48	4	8	627	2	0
16	21	1	3	78	7	8	587	1	0
16	22	1	3	96	9	6	412	1	0
16	23	1	3	38	3	8	691	2	0
16	24	1	3	19	1	9	659	2	0
16	25	1	3	69	6	9	643	1	0
16	26	1	3	16	1	6	667	2	0
16	27	1	3	66	6	6	660	1	0
16	28	1	3	67	6	7	452	1	0
16	29	1	3	36	3	6	532	2	0
16	30	1	3	17	1	7	588	2	0
16	31	1	3	86	8	6	428	1	0
17	1	1	2	74	7	4	915	1	0
17	2	1	2	62	6	2	883	1	0
17	3	1	2	43	4	3	595	2	0
17	4	1	2	73	7	3	515	1	0
17	5	1	2	21	2	1	787	2	0
17	6	1	2	63	6	3	683	1	0
17	7	1	2	82	8	2	595	1	0
17	8	1	2	71	7	1	812	1	0
17	9	1	2	34	3	4	628	2	0
17	10	1	2	33	3	3	508	2	0
17	11	1	2	93	9	3	587	1	0
17	12	1	2	44	4	4	491	2	0
17	13	1	2	14	1	4	716	2	0
17	14	1	2	13	1	3	435	2	0
17	15	1	2	24	2	4	459	2	0
17	16	1	2	94	9	4	539	1	0
17	17	1	2	83	8	3	563	1	0
17	18	1	2	91	9	1	475	1	0
17	19	1	2	31	3	1	715	2	0
17	20	1	2	32	3	2	603	2	0
17	21	1	2	42	4	2	819	2	0
17	22	1	2	92	9	2	627	1	0
17	23	1	2	61	6	1	779	1	0
17	24	1	2	23	2	3	524	2	0
17	25	1	2	72	7	2	652	1	0
17	26	1	2	81	8	1	516	1	0
17	27	1	2	41	4	1	539	2	0
17	28	1	2	11	1	1	467	2	0
17	29	1	2	64	6	4	636	1	0
17	30	1	2	12	1	2	451	2	0
17	31	1	2	22	2	2	643	2	0
17	1	1	3	88	8	8	492	1	0
17	2	1	3	79	7	9	547	1	0
17	3	1	3	16	1	6	516	2	0
17	4	1	3	46	4	6	571	2	0
17	5	1	3	76	7	6	523	1	0
17	6	1	3	96	9	6	531	1	0
17	7	1	3	98	9	8	427	1	0
17	8	1	3	18	1	8	491	2	0
17	9	1	3	77	7	7	483	1	0
17	10	1	3	17	1	7	547	2	0
17	11	1	3	69	6	9	595	1	0
17	12	1	3	37	3	7	507	2	0
17	13	1	3	66	6	6	579	1	0
17	14	1	3	39	3	9	556	2	0
17	15	1	3	29	2	9	452	2	0
17	16	1	3	19	1	9	420	2	0
17	17	1	3	67	6	7	420	1	0
17	18	1	3	47	4	7	580	2	0
17	19	1	3	97	9	7	683	1	0
17	20	1	3	38	3	8	492	2	0
17	21	1	3	48	4	8	571	2	0
17	22	1	3	87	8	7	547	1	0
17	23	1	3	78	7	8	635	1	0
17	24	1	3	89	8	9	411	1	0
17	25	1	3	86	8	6	435	1	0
17	26	1	3	26	2	6	459	2	0
17	27	1	3	36	3	6	459	2	0
17	28	1	3	28	2	8	339	2	0
17	29	1	3	49	4	9	595	1	1
17	30	1	3	68	6	8	691	1	0
17	31	1	3	27	2	7	547	2	0
17	1	1	5	47	4	7	707	2	0
17	2	1	5	16	1	6	643	2	0
17	3	1	5	94	9	4	459	1	0
17	4	1	5	37	3	7	547	2	0
17	5	1	5	48	4	8	651	2	0
17	6	1	5	29	2	9	539	2	0
17	7	1	5	92	9	2	467	1	0
17	8	1	5	71	7	1	467	1	0
17	9	1	5	64	6	4	443	1	0
17	10	1	5	17	1	7	619	2	0
17	11	1	5	49	4	9	507	1	1
17	12	1	5	84	8	4	523	1	0
17	13	1	5	46	4	6	732	2	0
17	14	1	5	26	2	6	540	2	0
17	15	1	5	36	3	6	459	2	0
17	16	1	5	19	1	9	452	2	0
17	17	1	5	73	7	3	571	1	0
17	18	1	5	39	3	9	635	2	0
17	19	1	5	28	2	8	491	2	0
17	20	1	5	72	7	2	627	1	0
17	21	1	5	74	7	4	419	1	0
17	22	1	5	93	9	3	795	1	0
17	23	1	5	38	3	8	603	2	0
17	24	1	5	61	6	1	475	1	0
17	25	1	5	18	1	8	547	2	0
17	26	1	5	82	8	2	475	1	0
17	27	1	5	83	8	3	443	1	0
17	28	1	5	62	6	2	508	1	0
17	29	1	5	63	6	3	372	1	0
17	30	1	5	81	8	1	404	1	0
17	31	1	5	27	2	7	500	2	0
17	1	1	4	97	9	7	499	1	0
17	2	1	4	21	2	1	507	2	0
17	3	1	4	98	9	8	443	1	0
17	4	1	4	99	9	9	427	1	0
17	5	1	4	78	7	8	531	1	0
17	6	1	4	34	3	4	540	2	0
17	7	1	4	11	1	1	435	2	0
17	8	1	4	69	6	9	395	1	0
17	9	1	4	42	4	2	572	2	0
17	10	1	4	77	7	7	404	1	0
17	11	1	4	86	8	6	412	1	0
17	12	1	4	96	9	6	428	1	0
17	13	1	4	89	8	9	355	1	0
17	14	1	4	44	4	4	500	2	0
17	15	1	4	68	6	8	507	1	0
17	16	1	4	67	6	7	547	1	0
17	17	1	4	32	3	2	451	2	0
17	18	1	4	66	6	6	459	1	0
17	19	1	4	87	8	7	419	2	1
17	20	1	4	31	3	1	755	2	0
17	21	1	4	41	4	1	875	2	0
17	22	1	4	79	7	9	491	1	0
17	23	1	4	76	7	6	387	1	0
17	24	1	4	43	4	3	715	2	0
17	25	1	4	13	1	3	699	2	0
17	26	1	4	33	3	3	483	2	0
17	27	1	4	14	1	4	412	2	0
17	28	1	4	24	2	4	460	2	0
17	29	1	4	88	8	8	460	1	0
17	30	1	4	22	2	2	532	2	0
17	31	1	4	23	2	3	468	2	0
17	1	1	1	32	3	2	467	2	0
17	2	1	1	69	6	9	459	1	0
17	3	1	1	72	7	2	427	1	0
17	4	1	1	29	2	9	451	2	0
17	5	1	1	22	2	2	611	2	0
17	6	1	1	77	7	7	555	1	0
17	7	1	1	37	3	7	603	2	0
17	8	1	1	34	3	4	620	2	0
17	9	1	1	64	6	4	436	1	0
17	10	1	1	24	2	4	644	2	0
17	11	1	1	81	8	1	428	1	0
17	12	1	1	47	4	7	659	2	0
17	13	1	1	74	7	4	595	1	0
17	14	1	1	14	1	4	475	2	0
17	15	1	1	12	1	2	611	2	0
17	16	1	1	43	4	3	739	2	0
17	17	1	1	87	8	7	403	1	0
17	18	1	1	18	1	8	435	1	1
17	19	1	1	66	6	6	532	1	0
17	20	1	1	16	1	6	403	1	1
17	21	1	1	92	9	2	571	1	0
17	22	1	1	78	7	8	651	1	0
17	23	1	1	67	6	7	795	1	0
17	24	1	1	91	9	1	571	1	0
17	25	1	1	17	1	7	484	2	0
17	26	1	1	42	4	2	820	2	0
17	27	1	1	28	2	8	500	2	0
17	28	1	1	21	2	1	659	2	0
17	29	1	1	44	4	4	611	2	0
17	30	1	1	41	4	1	499	2	0
17	31	1	1	23	2	3	451	2	0
17	32	1	1	62	6	2	459	1	0
17	33	1	1	27	2	7	467	2	0
17	34	1	1	89	8	9	515	1	0
17	35	1	1	61	6	1	627	1	0
17	36	1	1	97	9	7	491	1	0
17	37	1	1	13	1	3	523	2	0
17	38	1	1	94	9	4	539	1	0
17	39	1	1	11	1	1	523	2	0
17	40	1	1	19	1	9	867	2	0
17	41	1	1	79	7	9	612	1	0
17	42	1	1	63	6	3	540	1	0
17	43	1	1	39	3	9	484	2	0
17	44	1	1	93	9	3	612	1	0
17	45	1	1	76	7	6	563	1	0
17	46	1	1	82	8	2	491	1	0
17	47	1	1	36	3	6	491	2	0
17	48	1	1	84	8	4	499	1	0
17	49	1	1	88	8	8	555	1	0
17	50	1	1	96	9	6	395	1	0
17	51	1	1	33	3	3	347	1	1
17	52	1	1	86	8	6	531	1	0
17	53	1	1	46	4	6	555	2	0
17	54	1	1	73	7	3	547	1	0
17	55	1	1	38	3	8	507	2	0
17	56	1	1	98	9	8	627	1	0
17	57	1	1	99	9	9	531	1	0
17	58	1	1	68	6	8	451	1	0
17	59	1	1	49	4	9	516	2	0
17	60	1	1	83	8	3	572	1	0
17	61	1	1	31	3	1	549	2	0
17	62	1	1	48	4	8	659	2	0
17	63	1	1	26	2	6	755	2	0
17	1	2	3	94	9	4	643	2	0
17	2	2	3	71	7	1	787	2	0
17	3	2	3	77	7	7	644	1	0
17	4	2	3	91	9	1	564	2	0
17	5	2	3	99	9	9	605	1	0
17	6	2	3	67	6	7	603	1	0
17	7	2	3	93	9	3	715	2	0
17	8	2	3	74	7	4	747	2	0
17	9	2	3	78	7	8	539	1	0
17	10	2	3	68	6	8	627	1	0
17	11	2	3	69	6	9	779	1	0
17	12	2	3	86	8	6	563	1	0
17	13	2	3	61	6	1	491	2	0
17	14	2	3	87	8	7	555	1	0
17	15	2	3	82	8	2	899	2	0
17	16	2	3	73	7	3	995	2	0
17	17	2	3	64	6	4	819	2	0
17	18	2	3	63	6	3	532	2	0
17	19	2	3	92	9	2	548	2	0
17	20	2	3	96	9	6	557	1	0
17	21	2	3	66	6	6	396	1	0
17	22	2	3	84	8	4	747	2	0
17	23	2	3	88	8	8	675	1	0
17	24	2	3	97	9	7	619	1	0
17	25	2	3	98	9	8	475	1	0
17	26	2	3	62	6	2	579	2	0
17	27	2	3	72	7	2	635	2	0
17	28	2	3	79	7	9	547	1	0
17	29	2	3	81	8	1	555	2	0
17	30	2	3	83	8	3	611	2	0
17	31	2	3	76	7	6	499	1	0
17	1	2	2	46	4	6	811	1	0
17	2	2	2	19	1	9	883	1	0
17	3	2	2	34	3	4	1003	2	0
17	4	2	2	39	3	9	795	1	0
17	5	2	2	36	3	6	771	1	0
17	6	2	2	43	4	3	491	2	0
17	7	2	2	12	1	2	539	1	1
17	8	2	2	41	4	1	1123	2	0
17	9	2	2	14	1	4	1099	2	0
17	10	2	2	18	1	8	540	1	0
17	11	2	2	33	3	3	565	2	0
17	12	2	2	23	2	3	508	2	0
17	13	2	2	37	3	7	475	1	0
17	14	2	2	16	1	6	619	1	0
17	15	2	2	42	4	2	531	2	0
17	16	2	2	29	2	9	555	1	0
17	17	2	2	27	2	7	683	1	0
17	18	2	2	22	2	2	515	2	0
17	19	2	2	44	4	4	563	2	0
17	20	2	2	49	4	9	467	1	0
17	21	2	2	26	2	6	667	1	0
17	22	2	2	31	3	1	483	2	0
17	23	2	2	13	1	3	627	2	0
17	24	2	2	24	2	4	771	2	0
17	25	2	2	48	4	8	555	1	0
17	26	2	2	32	3	2	636	2	0
17	27	2	2	17	1	7	709	1	0
17	28	2	2	21	2	1	612	2	0
17	29	2	2	28	2	8	628	1	0
17	30	2	2	11	1	1	643	2	0
17	31	2	2	47	4	7	675	1	0
17	1	2	1	81	8	1	627	2	0
17	2	2	1	14	1	4	611	2	0
17	3	2	1	97	9	7	403	1	0
17	4	2	1	41	4	1	515	2	0
17	5	2	1	38	3	8	523	1	0
17	6	2	1	84	8	4	516	2	0
17	7	2	1	74	7	4	813	2	0
17	8	2	1	37	3	7	460	1	0
17	9	2	1	26	2	6	731	1	0
17	10	2	1	98	9	8	691	1	0
17	11	2	1	42	4	2	611	2	0
17	12	2	1	31	3	1	643	2	0
17	13	2	1	11	1	1	523	2	0
17	14	2	1	49	4	9	515	1	0
17	15	2	1	88	8	8	523	1	0
17	16	2	1	68	6	8	379	1	0
17	17	2	1	69	6	9	451	1	0
17	18	2	1	77	7	7	411	1	0
17	19	2	1	34	3	4	587	2	0
17	20	2	1	72	7	2	531	2	0
17	21	2	1	36	3	6	547	1	0
17	22	2	1	22	2	2	627	2	0
17	23	2	1	64	6	4	781	2	0
17	24	2	1	67	6	7	508	1	0
17	25	2	1	32	3	2	499	2	0
17	26	2	1	89	8	9	627	1	0
17	27	2	1	28	2	8	395	1	0
17	28	2	1	66	6	6	499	1	0
17	29	2	1	94	9	4	619	2	0
17	30	2	1	21	2	1	515	2	0
17	31	2	1	29	2	9	459	1	0
17	32	2	1	46	4	6	755	1	0
17	33	2	1	71	7	1	443	2	0
17	34	2	1	79	7	9	555	1	0
17	35	2	1	13	1	3	619	2	0
17	36	2	1	62	6	2	883	2	0
17	37	2	1	23	2	3	435	2	0
17	38	2	1	39	3	9	507	1	0
17	39	2	1	63	6	3	597	2	0
17	40	2	1	73	7	3	460	2	0
17	41	2	1	82	8	2	684	2	0
17	42	2	1	76	7	6	563	1	0
17	43	2	1	93	9	3	763	2	0
17	44	2	1	43	4	3	443	2	0
17	45	2	1	61	6	1	539	2	0
17	46	2	1	86	8	6	499	1	0
17	47	2	1	19	1	9	459	2	1
17	48	2	1	99	9	9	675	1	0
17	49	2	1	47	4	7	691	1	0
17	50	2	1	17	1	7	523	1	0
17	51	2	1	87	8	7	443	1	0
17	52	2	1	78	7	8	547	1	0
17	53	2	1	12	1	2	515	2	0
17	54	2	1	18	1	8	619	1	0
17	55	2	1	44	4	4	643	2	0
17	56	2	1	91	9	1	637	2	0
17	57	2	1	96	9	6	516	1	0
17	58	2	1	48	4	8	676	1	0
17	59	2	1	16	1	6	499	1	0
17	60	2	1	27	2	7	555	1	0
17	61	2	1	83	8	3	427	1	1
17	62	2	1	24	2	4	955	2	0
17	63	2	1	92	9	2	467	2	0
17	1	2	5	74	7	4	507	2	0
17	2	2	5	94	9	4	491	2	0
17	3	2	5	17	1	7	837	1	0
17	4	2	5	81	8	1	516	2	0
17	5	2	5	36	3	6	668	1	0
17	6	2	5	84	8	4	491	2	0
17	7	2	5	49	4	9	467	1	0
17	8	2	5	19	1	9	515	1	0
17	9	2	5	63	6	3	427	2	0
17	10	2	5	82	8	2	459	1	1
17	11	2	5	48	4	8	507	1	0
17	12	2	5	72	7	2	915	2	0
17	13	2	5	38	3	8	707	1	0
17	14	2	5	73	7	3	531	2	0
17	15	2	5	46	4	6	1307	1	0
17	16	2	5	62	6	2	643	2	0
17	17	2	5	39	3	9	523	1	0
17	18	2	5	37	3	7	645	1	0
17	19	2	5	91	9	1	580	2	0
17	20	2	5	92	9	2	676	2	0
17	21	2	5	47	4	7	571	1	0
17	22	2	5	61	6	1	483	2	0
17	23	2	5	27	2	7	843	1	0
17	24	2	5	29	2	9	619	1	0
17	25	2	5	26	2	6	419	1	0
17	26	2	5	71	7	1	483	2	0
17	27	2	5	83	8	3	707	2	0
17	28	2	5	28	2	8	619	1	0
17	29	2	5	18	1	8	531	1	0
17	30	2	5	64	6	4	595	2	0
17	31	2	5	16	1	6	571	1	0
17	1	2	4	22	2	2	499	2	0
17	2	2	4	96	9	6	427	1	0
17	3	2	4	68	6	8	539	1	0
17	4	2	4	11	1	1	531	2	0
17	5	2	4	86	8	6	523	1	0
17	6	2	4	31	3	1	499	2	0
17	7	2	4	33	3	3	603	2	0
17	8	2	4	44	4	4	619	2	0
17	9	2	4	42	4	2	691	2	0
17	10	2	4	34	3	4	779	2	0
17	11	2	4	79	7	9	435	1	0
17	12	2	4	97	9	7	467	1	0
17	13	2	4	66	6	6	420	1	0
17	14	2	4	41	4	1	541	2	0
17	15	2	4	78	7	8	596	1	0
17	16	2	4	32	3	2	540	2	0
17	17	2	4	98	9	8	628	1	0
17	18	2	4	24	2	4	635	2	0
17	19	2	4	87	8	7	499	1	0
17	20	2	4	88	8	8	691	1	0
17	21	2	4	13	1	3	483	2	0
17	22	2	4	76	7	6	403	1	0
17	23	2	4	14	1	4	611	2	0
17	24	2	4	69	6	9	531	1	0
17	25	2	4	67	6	7	491	1	0
17	26	2	4	89	8	9	499	1	0
17	27	2	4	99	9	9	435	1	0
17	28	2	4	21	2	1	403	2	0
17	29	2	4	77	7	7	427	1	0
17	30	2	4	43	4	3	475	2	0
17	31	2	4	23	2	3	444	2	0
17	1	1	1	94	9	4	412	1	0
17	2	1	1	39	3	9	587	2	0
17	3	1	1	84	8	4	724	1	0
17	4	1	1	12	1	2	916	2	0
17	5	1	1	63	6	3	507	1	0
17	6	1	1	18	1	8	587	2	0
17	7	1	1	34	3	4	419	1	1
17	8	1	1	87	8	7	443	1	0
17	9	1	1	91	9	1	379	1	0
17	10	1	1	76	7	6	675	1	0
17	11	1	1	33	3	3	371	2	0
17	12	1	1	16	1	6	427	2	0
17	13	1	1	88	8	8	475	1	0
17	14	1	1	72	7	2	771	1	0
17	15	1	1	22	2	2	515	2	0
17	16	1	1	43	4	3	747	2	0
17	17	1	1	21	2	1	748	2	0
17	18	1	1	41	4	1	427	2	0
17	19	1	1	93	9	3	563	1	0
17	20	1	1	61	6	1	524	1	0
17	21	1	1	62	6	2	420	1	0
17	22	1	1	98	9	8	388	1	0
17	23	1	1	31	3	1	571	2	0
17	24	1	1	47	4	7	547	2	0
17	25	1	1	24	2	4	491	2	0
17	26	1	1	27	2	7	467	2	0
17	27	1	1	48	4	8	411	2	0
17	28	1	1	71	7	1	667	1	0
17	29	1	1	29	2	9	435	2	0
17	30	1	1	36	3	6	555	2	0
17	31	1	1	69	6	9	643	1	0
17	32	1	1	78	7	8	459	2	1
17	33	1	1	17	1	7	587	2	0
17	34	1	1	89	8	9	611	1	0
17	35	1	1	42	4	2	804	2	0
17	36	1	1	38	3	8	540	2	0
17	37	1	1	13	1	3	652	2	0
17	38	1	1	82	8	2	540	1	0
17	39	1	1	66	6	6	627	1	0
17	40	1	1	11	1	1	547	2	0
17	41	1	1	28	2	8	499	2	0
17	42	1	1	44	4	4	555	2	0
17	43	1	1	14	1	4	523	2	0
17	44	1	1	49	4	9	563	2	0
17	45	1	1	83	8	3	507	1	0
17	46	1	1	19	1	9	643	2	0
17	47	1	1	99	9	9	587	1	0
17	48	1	1	46	4	6	475	2	0
17	49	1	1	68	6	8	587	1	0
17	50	1	1	96	9	6	427	1	0
17	51	1	1	64	6	4	452	1	0
17	52	1	1	86	8	6	499	1	0
17	53	1	1	92	9	2	372	1	0
17	54	1	1	81	8	1	476	1	0
17	55	1	1	77	7	7	388	1	0
17	56	1	1	73	7	3	348	1	0
17	57	1	1	74	7	4	339	1	0
17	58	1	1	37	3	7	523	2	0
17	59	1	1	32	3	2	483	2	0
17	60	1	1	23	2	3	539	2	0
17	61	1	1	67	6	7	563	1	0
17	62	1	1	26	2	6	531	2	0
17	63	1	1	79	7	9	723	1	0
17	1	1	4	78	7	8	588	1	0
17	2	1	4	31	3	1	540	2	0
17	3	1	4	14	1	4	604	2	0
17	4	1	4	34	3	4	444	2	0
17	5	1	4	42	4	2	483	1	1
17	6	1	4	13	1	3	451	2	0
17	7	1	4	99	9	9	467	1	0
17	8	1	4	12	1	2	467	2	0
17	9	1	4	41	4	1	451	2	0
17	10	1	4	21	2	1	459	2	0
17	11	1	4	67	6	7	531	1	0
17	12	1	4	44	4	4	587	2	0
17	13	1	4	66	6	6	507	1	0
17	14	1	4	87	8	7	459	2	1
17	15	1	4	89	8	9	467	1	0
17	16	1	4	86	8	6	339	1	0
17	17	1	4	24	2	4	532	2	0
17	18	1	4	23	2	3	499	2	0
